graph_type,n,edge,actual_weight,predicted_weight,edge_loss,Layers,sample_number
complete,4,"('A2', 'B1')",0.47,0.2933160662651062,0.0312172124400363,2,11
complete,4,"('A2', 'B3')",0.47,0.2998114824295044,0.0289641315128428,2,11
complete,4,"('A2', 'B0')",0.52,0.4096033573150635,0.0121874187161055,2,12
complete,4,"('A2', 'B1')",0.49,0.4270115494728088,0.0039675448998164,2,12
complete,4,"('A2', 'B3')",0.51,0.4243757128715515,0.0073315185462549,2,12
complete,4,"('A2', 'B0')",0.4,0.3265626430511474,0.0053930453956331,2,13
complete,4,"('A2', 'B1')",0.48,0.3407879769802093,0.0193799873532627,2,13
complete,4,"('A2', 'B3')",0.44,0.3306214213371277,0.0119636734703101,2,13
complete,4,"('A2', 'B0')",0.48,0.4994097650051117,0.0003767389775536,2,14
complete,4,"('A2', 'B1')",0.47,0.4863519072532654,0.0002673848708193,2,14
complete,4,"('A2', 'B3')",0.48,0.4944586753845215,0.0002090532938749,2,14
complete,4,"('A2', 'B0')",0.49,0.3912935256958008,0.0097429680695655,2,15
complete,4,"('A2', 'B1')",0.55,0.398541510105133,0.0229396741612335,2,15
complete,4,"('A2', 'B3')",0.55,0.4031708240509033,0.0215588069098908,2,15
complete,4,"('A2', 'B0')",0.27,0.3163046836853027,0.0021441237311959,2,16
complete,4,"('A2', 'B1')",0.28,0.3267671763896942,0.0021871687874647,2,16
complete,4,"('A2', 'B3')",0.28,0.3307291865348816,0.0025734503664908,2,16
complete,4,"('A2', 'B0')",0.41,0.3741388618946075,0.001286021226214,2,17
complete,4,"('A2', 'B1')",0.37,0.381111741065979,0.0001234707895173,2,17
complete,4,"('A2', 'B3')",0.38,0.3754610419273376,2.0602140385386787e-05,2,17
complete,4,"('A2', 'B0')",0.47,0.5331220030784607,0.0039843872726372,2,18
complete,4,"('A2', 'B1')",0.42,0.5362213253974915,0.0135073964771495,2,18
complete,4,"('A2', 'B3')",0.45,0.5264847874641418,0.0058499227134349,2,18
complete,4,"('A2', 'B0')",0.47,0.6280756592750549,0.0249879140552432,2,19
complete,4,"('A2', 'B1')",0.47,0.6269102692604065,0.0246208325993732,2,19
complete,4,"('A2', 'B3')",0.47,0.6228763461112976,0.0233711772003412,2,19
complete,4,"('A2', 'B0')",0.56,0.6484950184822083,0.0078313682961663,2,20
complete,4,"('A2', 'B1')",0.57,0.6502224802970886,0.0064356463450167,2,20
complete,4,"('A2', 'B3')",0.57,0.6474848389625549,0.006003900269053,2,20
complete,4,"('A2', 'B0')",0.56,0.6465545892715454,0.0074916969239659,2,21
complete,4,"('A2', 'B1')",0.51,0.6543668508529663,0.0208417876252026,2,21
complete,4,"('A2', 'B3')",0.53,0.6461076140403748,0.0134809780381486,2,21
complete,4,"('A2', 'B0')",0.68,0.5528885126113892,0.0161573302261449,2,22
complete,4,"('A2', 'B1')",0.7,0.5706374645233154,0.0167346655849564,2,22
complete,4,"('A2', 'B3')",0.71,0.5539928674697876,0.0243382254002992,2,22
complete,4,"('A2', 'B0')",0.43,0.3410671353340149,0.0079090544176984,2,23
complete,4,"('A2', 'B1')",0.44,0.342663049697876,0.0094744818941181,2,23
complete,4,"('A2', 'B3')",0.44,0.3508227467536926,0.007952582496556,2,23
complete,4,"('A2', 'B0')",0.6,0.5810821652412415,0.0003578844719596,2,24
complete,4,"('A2', 'B1')",0.63,0.5889301300048828,0.0016867342214158,2,24
complete,4,"('A2', 'B3')",0.62,0.5969741940498352,0.0005301877396546,2,24
complete,4,"('A2', 'B0')",0.39,0.5238471031188965,0.0179150470133205,2,25
complete,4,"('A2', 'B1')",0.37,0.5340234041213989,0.0269036770995717,2,25
complete,4,"('A2', 'B3')",0.39,0.5365787148475647,0.0214853196463636,2,25
complete,4,"('A2', 'B0')",0.4,0.41595059633255,0.0002544215233639,2,26
complete,4,"('A2', 'B1')",0.38,0.4367756843566894,0.0032234783341704,2,26
complete,4,"('A2', 'B3')",0.4,0.4232403039932251,0.0005401117296975,2,26
complete,4,"('A2', 'B0')",0.3,0.4071412980556488,0.0114792577490493,2,27
complete,4,"('A2', 'B1')",0.34,0.4337694942951202,0.0087927180603625,2,27
complete,4,"('A2', 'B3')",0.32,0.3921634554862976,0.0052075643077228,2,27
complete,4,"('A2', 'B0')",0.75,0.6419891715049744,0.0116663390721818,2,28
complete,4,"('A2', 'B1')",0.7,0.6440047025680542,0.003135473334492,2,28
complete,4,"('A2', 'B3')",0.56,0.6398597955703735,0.0063775869485418,2,28
complete,4,"('A2', 'B0')",0.52,0.4028969705104828,0.0137131195156227,2,29
complete,4,"('A2', 'B1')",0.51,0.4057846069335937,0.0108608481519855,2,29
complete,4,"('A2', 'B3')",0.47,0.392065167427063,0.0060738381281717,2,29
complete,4,"('A2', 'B0')",0.72,0.5524438619613647,0.0280750593944221,2,30
complete,4,"('A2', 'B1')",0.7,0.557488739490509,0.0203094593720039,2,30
complete,4,"('A2', 'B3')",0.71,0.5539519786834717,0.0243509849568036,2,30
complete,4,"('A2', 'B0')",0.56,0.5404444932937622,0.0003824178425377,2,31
complete,4,"('A2', 'B1')",0.55,0.5506676435470581,4.457479059282694e-07,2,31
complete,4,"('A2', 'B3')",0.51,0.531330943107605,0.0004550091338598,2,31
complete,4,"('A2', 'B0')",0.75,0.6854643821716309,0.0041648459684893,2,32
complete,4,"('A2', 'B1')",0.72,0.6853539943695068,0.0012003457061481,2,32
complete,4,"('A2', 'B3')",0.74,0.6713430285453796,0.0047137797293205,2,32
complete,4,"('A2', 'B0')",0.65,0.5124800801277161,0.0189117283616794,2,33
complete,4,"('A2', 'B1')",0.64,0.5246416330337524,0.0133075528291194,2,33
complete,4,"('A2', 'B3')",0.63,0.5259386897087097,0.0108287562995401,2,33
complete,4,"('A2', 'B0')",0.39,0.4739900529384613,0.0070543289926055,2,34
complete,4,"('A2', 'B1')",0.38,0.4873120188713074,0.0115158693942358,2,34
complete,4,"('A2', 'B3')",0.39,0.4807900190353393,0.0082428275564372,2,34
complete,4,"('A2', 'B0')",0.46,0.4470113515853882,0.0001687049876383,2,35
complete,4,"('A2', 'B1')",0.46,0.4617791771888733,3.1654714694069957e-06,2,35
complete,4,"('A2', 'B3')",0.45,0.4560492634773254,3.6593588618103335e-05,2,35
complete,4,"('A2', 'B0')",0.73,0.6264923810958862,0.0107138271711992,2,36
complete,4,"('A2', 'B1')",0.61,0.6638795137405396,0.0029030020009169,2,36
complete,4,"('A2', 'B3')",0.62,0.6493574976921082,0.0008618626707421,2,36
complete,4,"('A2', 'B0')",0.36,0.3386297225952148,0.0004566887563574,2,37
complete,4,"('A2', 'B1')",0.4,0.340457022190094,0.0035453662064709,2,37
complete,4,"('A2', 'B3')",0.39,0.3446362614631653,0.0020578687740383,2,37
complete,4,"('A2', 'B0')",0.36,0.3654753565788269,2.9979529665303207e-05,2,38
complete,4,"('A2', 'B1')",0.39,0.373108446598053,0.0002853245763308,2,38
complete,4,"('A2', 'B3')",0.38,0.3712474703788757,7.660677476865779e-05,2,38
complete,4,"('A2', 'B0')",0.81,0.568729043006897,0.0582116746883678,2,39
complete,4,"('A2', 'B1')",0.81,0.5700153112411499,0.0575926508386821,2,39
complete,4,"('A2', 'B3')",0.78,0.5643562078475952,0.0465022450938695,2,39
complete,4,"('A2', 'B0')",0.36,0.4164607524871826,0.0031878165714188,2,40
complete,4,"('A2', 'B1')",0.37,0.4216204881668091,0.0026646747985796,2,40
complete,4,"('A2', 'B3')",0.36,0.4136278033256531,0.0028759412895349,2,40
complete,4,"('A2', 'B0')",0.71,0.5489829182624817,0.0259265006112666,2,41
complete,4,"('A2', 'B1')",0.72,0.5676323175430298,0.0232159106573081,2,41
complete,4,"('A2', 'B3')",0.7,0.5652033090591431,0.0181701478886048,2,41
complete,4,"('A2', 'B0')",0.47,0.5811725854873657,0.0123593437639456,2,42
complete,4,"('A2', 'B1')",0.47,0.6038169264793396,0.0179069698123769,2,42
complete,4,"('A2', 'B3')",0.47,0.6000162363052368,0.0169042217029791,2,42
complete,4,"('A2', 'B0')",0.51,0.6138072609901428,0.0107759474342756,2,43
complete,4,"('A2', 'B1')",0.49,0.6217346787452698,0.0173540255841194,2,43
complete,4,"('A2', 'B3')",0.52,0.6368456482887268,0.0136529055240128,2,43
complete,4,"('A2', 'B0')",0.69,0.5523043274879456,0.0189600982285469,2,44
complete,4,"('A2', 'B1')",0.59,0.550518810749054,0.001558764304669,2,44
complete,4,"('A2', 'B3')",0.66,0.5485128164291382,0.012429392100563,2,44
complete,4,"('A2', 'B0')",0.35,0.4498574435710907,0.0099715090365535,2,45
complete,4,"('A2', 'B1')",0.45,0.4531241059303283,9.760037863912816e-06,2,45
complete,4,"('A2', 'B3')",0.41,0.4404551982879638,0.0009275191027591,2,45
complete,4,"('A2', 'B0')",0.6,0.4886946678161621,0.0123888769725544,2,46
complete,4,"('A2', 'B1')",0.53,0.5048540234565735,0.0006323201363225,2,46
complete,4,"('A2', 'B3')",0.55,0.4919557571411133,0.0033691341290614,2,46
complete,4,"('A2', 'B0')",0.42,0.5165035724639893,0.0093129394983124,2,47
complete,4,"('A2', 'B1')",0.47,0.4959931373596191,0.000675643189796,2,47
complete,4,"('A2', 'B3')",0.48,0.5133539438247681,0.0011124855686657,2,47
complete,4,"('A2', 'B0')",0.26,0.344336599111557,0.0071126619497034,2,48
complete,4,"('A2', 'B1')",0.23,0.3590940535068512,0.0166652746508297,2,48
complete,4,"('A2', 'B3')",0.23,0.350035011768341,0.0144084040502257,2,48
complete,4,"('A2', 'B0')",0.79,0.5492445230484009,0.0579631996821919,2,49
complete,4,"('A2', 'B1')",0.76,0.5662437677383423,0.0375414775402334,2,49
complete,4,"('A2', 'B3')",0.8,0.5690466165542603,0.0533394653250349,2,49
complete,4,"('A2', 'B0')",0.46,0.4316036403179168,0.0008063532431942,2,50
complete,4,"('A2', 'B1')",0.44,0.4402004182338714,4.016746846815433e-08,2,50
complete,4,"('A2', 'B3')",0.48,0.4235002994537353,0.0031922161618175,2,50
complete,4,"('A3', 'B0')",0.33,0.4398185014724731,0.0120601032656595,2,1
complete,4,"('A3', 'B1')",0.29,0.417960524559021,0.0163738958454198,2,1
complete,4,"('A3', 'B2')",0.32,0.4353583455085754,0.0133075478784758,2,1
complete,4,"('A3', 'B0')",0.66,0.5863335132598877,0.0054267512686311,2,2
complete,4,"('A3', 'B1')",0.6,0.5579494833946228,0.0017682459467791,2,2
complete,4,"('A3', 'B2')",0.72,0.5370634198188782,0.033465792368364,2,2
complete,4,"('A3', 'B0')",0.54,0.4382014870643616,0.0103629372359073,2,3
complete,4,"('A3', 'B1')",0.62,0.4346981048583984,0.0343367923430691,2,3
complete,4,"('A3', 'B2')",0.59,0.4328089654445648,0.024709021344608,2,3
complete,4,"('A3', 'B0')",0.48,0.482274055480957,5.171328330470795e-06,2,4
complete,4,"('A3', 'B1')",0.45,0.4879292845726013,0.0014386306281893,2,4
complete,4,"('A3', 'B2')",0.46,0.4871641099452972,0.0007378888691201,2,4
complete,4,"('A3', 'B0')",0.34,0.3193961977958679,0.0004245166652669,2,5
complete,4,"('A3', 'B1')",0.34,0.2973164319992065,0.0018218869772783,2,5
complete,4,"('A3', 'B2')",0.35,0.2967910170555115,0.0028311958659868,2,5
complete,4,"('A3', 'B0')",0.65,0.5991238355636597,0.0025883841077535,2,6
complete,4,"('A3', 'B1')",0.59,0.6032508015632629,0.0001755837420689,2,6
complete,4,"('A3', 'B2')",0.63,0.5855103135108948,0.0019793322038988,2,6
complete,4,"('A3', 'B0')",0.75,0.6961025595664978,0.0029049340852829,2,7
complete,4,"('A3', 'B1')",0.75,0.7083461880683899,0.0017350400484339,2,7
complete,4,"('A3', 'B2')",0.75,0.7046816349029541,0.0020537542150691,2,7
complete,4,"('A3', 'B0')",0.34,0.4701929688453674,0.0169502091367708,2,8
complete,4,"('A3', 'B1')",0.32,0.4453359246253967,0.0157090940017031,2,8
complete,4,"('A3', 'B2')",0.33,0.4361245334148407,0.0112624165925176,2,8
complete,4,"('A3', 'B0')",0.45,0.5338742733001709,0.0070348937216317,2,9
complete,4,"('A3', 'B1')",0.37,0.5267893671989441,0.0245829056666453,2,9
complete,4,"('A3', 'B2')",0.4,0.5120528936386108,0.0125558509727858,2,9
complete,4,"('A3', 'B0')",0.55,0.6708871126174927,0.0146136939969943,2,10
complete,4,"('A3', 'B1')",0.54,0.6674500703811646,0.0162435204401637,2,10
complete,4,"('A3', 'B2')",0.53,0.6411007642745972,0.0123433798223996,2,10
complete,4,"('A3', 'B0')",0.48,0.3057385683059692,0.0303670465760533,2,11
complete,4,"('A3', 'B1')",0.48,0.2870388627052307,0.0372340005060908,2,11
complete,4,"('A3', 'B2')",0.48,0.2881428301334381,0.0368091736292067,2,11
complete,4,"('A3', 'B0')",0.52,0.4324404597282409,0.0076666730926017,2,12
complete,4,"('A3', 'B1')",0.48,0.4270364344120025,0.0028051392797941,2,12
complete,4,"('A3', 'B2')",0.48,0.4031584560871124,0.0059046228709162,2,12
complete,4,"('A3', 'B0')",0.38,0.3615477681159973,0.000340484861501,2,13
complete,4,"('A3', 'B1')",0.46,0.3452930450439453,0.0131576855152903,2,13
complete,4,"('A3', 'B2')",0.41,0.341220498085022,0.0047306198836724,2,13
complete,4,"('A3', 'B0')",0.48,0.5254678130149841,0.0020673220203655,2,14
complete,4,"('A3', 'B1')",0.48,0.5086047053337097,0.0008182291672283,2,14
complete,4,"('A3', 'B2')",0.48,0.4824397265911102,5.952265839370428e-06,2,14
complete,4,"('A3', 'B0')",0.47,0.4104104042053222,0.003550919926973,2,15
complete,4,"('A3', 'B1')",0.52,0.4021423459053039,0.013890426628705,2,15
complete,4,"('A3', 'B2')",0.53,0.3810793757438659,0.0221773523288366,2,15
complete,4,"('A3', 'B0')",0.29,0.3326708078384399,0.001820797841585,2,16
complete,4,"('A3', 'B1')",0.3,0.3161037266254425,0.0002593300112269,2,16
complete,4,"('A3', 'B2')",0.29,0.3155441582202911,0.0006525040191832,2,16
complete,4,"('A3', 'B0')",0.37,0.3786067366600036,7.407591593465107e-05,2,17
complete,4,"('A3', 'B1')",0.33,0.3671674132347107,0.0013814166065597,2,17
complete,4,"('A3', 'B2')",0.31,0.3821345567703247,0.0052033942804511,2,17
complete,4,"('A3', 'B0')",0.46,0.5462601184844971,0.0074408080409594,2,18
complete,4,"('A3', 'B1')",0.41,0.530974805355072,0.0146349035306975,2,18
complete,4,"('A3', 'B2')",0.41,0.519912838935852,0.0120808321629385,2,18
complete,4,"('A3', 'B0')",0.48,0.5982790589332581,0.0139899357821371,2,19
complete,4,"('A3', 'B1')",0.49,0.5970343947410583,0.0114563616575847,2,19
complete,4,"('A3', 'B2')",0.51,0.5986207723617554,0.007853641293994,2,19
complete,4,"('A3', 'B0')",0.56,0.6764755845069885,0.0135665617862446,2,20
complete,4,"('A3', 'B1')",0.57,0.6423527598381042,0.0052349218561903,2,20
complete,4,"('A3', 'B2')",0.58,0.658338725566864,0.0061369559234404,2,20
complete,4,"('A3', 'B0')",0.61,0.7398609519004822,0.0168638668284993,2,21
complete,4,"('A3', 'B1')",0.57,0.7022206783294678,0.0174823077779046,2,21
complete,4,"('A3', 'B2')",0.58,0.6658024787902832,0.007362065366557,2,21
complete,4,"('A3', 'B0')",0.65,0.5640024542808533,0.0073955778697167,2,22
complete,4,"('A3', 'B1')",0.68,0.5644655823707581,0.0133482016569281,2,22
complete,4,"('A3', 'B2')",0.72,0.5595754384994507,0.0257360399326435,2,22
complete,4,"('A3', 'B0')",0.43,0.3480713963508606,0.0067122960958977,2,23
complete,4,"('A3', 'B1')",0.43,0.3438289761543274,0.0074254453506114,2,23
complete,4,"('A3', 'B2')",0.45,0.3397747874259949,0.0121495974869846,2,23
complete,4,"('A3', 'B0')",0.62,0.6055389642715454,0.0002091215543396,2,24
complete,4,"('A3', 'B1')",0.65,0.6019610166549683,0.0023077439208242,2,24
complete,4,"('A3', 'B2')",0.65,0.5925668478012085,0.0032985669714895,2,24
complete,4,"('A3', 'B0')",0.4,0.5643993020057678,0.0270271304999836,2,25
complete,4,"('A3', 'B1')",0.38,0.5463836193084717,0.0276835087741864,2,25
complete,4,"('A3', 'B2')",0.39,0.5283087491989136,0.0191293101049679,2,25
complete,4,"('A3', 'B0')",0.4,0.4312965869903564,0.0009794763572449,2,26
complete,4,"('A3', 'B1')",0.38,0.4308139085769653,0.0025820533048681,2,26
complete,4,"('A3', 'B2')",0.38,0.4233990013599396,0.00188347331904,2,26
complete,4,"('A3', 'B0')",0.31,0.4500561952590942,0.0196157378304535,2,27
complete,4,"('A3', 'B1')",0.34,0.4219033420085907,0.0067081574321761,2,27
complete,4,"('A3', 'B2')",0.33,0.437512069940567,0.0115588451829053,2,27
complete,4,"('A3', 'B0')",0.7,0.6810600161552429,0.0003587229880396,2,28
complete,4,"('A3', 'B1')",0.65,0.6404427289962769,9.134142903860762e-05,2,28
complete,4,"('A3', 'B2')",0.46,0.6206488609313965,0.0258080565185551,2,28
complete,4,"('A3', 'B0')",0.52,0.400346040725708,0.0143170699700139,2,29
complete,4,"('A3', 'B1')",0.51,0.3920111060142517,0.0139213791039801,2,29
complete,4,"('A3', 'B2')",0.42,0.395810067653656,0.0005851528269206,2,29
complete,4,"('A3', 'B0')",0.65,0.5773513913154602,0.0052778203437993,2,30
complete,4,"('A3', 'B1')",0.63,0.5784605741500854,0.0026563124169388,2,30
complete,4,"('A3', 'B2')",0.64,0.5603101253509521,0.0063504761215809,2,30
complete,4,"('A3', 'B0')",0.57,0.5369726419448853,0.0010908063801007,2,31
complete,4,"('A3', 'B1')",0.56,0.5254758596420288,0.0011919162674568,2,31
complete,4,"('A3', 'B2')",0.43,0.5426839590072632,0.0126976746175505,2,31
complete,4,"('A3', 'B0')",0.77,0.8406165242195129,0.004986693492845,2,32
complete,4,"('A3', 'B1')",0.75,0.75834059715271,6.956556086379351e-05,2,32
complete,4,"('A3', 'B2')",0.78,0.687834620475769,0.0084944571828455,2,32
complete,4,"('A3', 'B0')",0.61,0.5425981283187866,0.0045430123061307,2,33
complete,4,"('A3', 'B1')",0.6,0.5464868545532227,0.0028636567356079,2,33
complete,4,"('A3', 'B2')",0.58,0.5301140546798706,0.0024886075404829,2,33
complete,4,"('A3', 'B0')",0.42,0.5032517910003662,0.0069308607047686,2,34
complete,4,"('A3', 'B1')",0.4,0.5054334402084351,0.0111162103141856,2,34
complete,4,"('A3', 'B2')",0.41,0.4931295216083526,0.0069105173628335,2,34
complete,4,"('A3', 'B0')",0.46,0.4369933605194092,0.0005293054601898,2,35
complete,4,"('A3', 'B1')",0.46,0.438053548336029,0.000481646740639,2,35
complete,4,"('A3', 'B2')",0.43,0.4439445436000824,0.0001944502962145,2,35
complete,4,"('A3', 'B0')",0.74,0.6569757461547852,0.0068930267265546,2,36
complete,4,"('A3', 'B1')",0.61,0.6469842195510864,0.0013678324958029,2,36
complete,4,"('A3', 'B2')",0.59,0.6515430212020874,0.0037875434586805,2,36
complete,4,"('A3', 'B0')",0.34,0.3600580096244812,0.0004023237500957,2,37
complete,4,"('A3', 'B1')",0.38,0.3319587111473083,0.0023079654346277,2,37
complete,4,"('A3', 'B2')",0.35,0.335673987865448,0.0002052346236793,2,37
complete,4,"('A3', 'B0')",0.34,0.3758353590965271,0.001284172961577,2,38
complete,4,"('A3', 'B1')",0.37,0.3655629158020019,1.9687716180123933e-05,2,38
complete,4,"('A3', 'B2')",0.36,0.3775024712085724,0.0003063364984069,2,38
complete,4,"('A3', 'B0')",0.81,0.6575980186462402,0.0232263639205517,2,39
complete,4,"('A3', 'B1')",0.81,0.6376068592071533,0.0297193949924222,2,39
complete,4,"('A3', 'B2')",0.74,0.5875914096832275,0.0232283784023457,2,39
complete,4,"('A3', 'B0')",0.37,0.4336580634117126,0.0040523490373296,2,40
complete,4,"('A3', 'B1')",0.37,0.4177296757698059,0.0022781219490907,2,40
complete,4,"('A3', 'B2')",0.36,0.4118698239326477,0.0026904786348038,2,40
complete,4,"('A3', 'B0')",0.71,0.5948502421379089,0.0132594667356981,2,41
complete,4,"('A3', 'B1')",0.72,0.5744838714599609,0.0211749436652811,2,41
complete,4,"('A3', 'B2')",0.68,0.5551819801330566,0.0155795380835046,2,41
complete,4,"('A3', 'B0')",0.49,0.5941402912139893,0.0108452002541344,2,42
complete,4,"('A3', 'B1')",0.49,0.5918745994567871,0.0103784340144808,2,42
complete,4,"('A3', 'B2')",0.49,0.5884063243865967,0.00968380467928,2,42
complete,4,"('A3', 'B0')",0.52,0.6496793031692505,0.0168167216704623,2,43
complete,4,"('A3', 'B1')",0.5,0.6401993632316589,0.0196558614505626,2,43
complete,4,"('A3', 'B2')",0.55,0.6148921251296997,0.0042109879038485,2,43
complete,4,"('A3', 'B0')",0.7,0.5794583559036255,0.014530287961457,2,44
complete,4,"('A3', 'B1')",0.6,0.552090585231781,0.0022953120234332,2,44
complete,4,"('A3', 'B2')",0.68,0.5319209098815918,0.0219274169302956,2,44
complete,4,"('A3', 'B0')",0.36,0.507658839225769,0.0218031328015015,2,45
complete,4,"('A3', 'B1')",0.46,0.4802835583686828,0.0004114227400957,2,45
complete,4,"('A3', 'B2')",0.44,0.4540225565433502,0.0001966320920114,2,45
complete,4,"('A3', 'B0')",0.57,0.5016910433769226,0.0046661135549334,2,46
complete,4,"('A3', 'B1')",0.5,0.4861012697219848,0.000193174703341,2,46
complete,4,"('A3', 'B2')",0.54,0.5079078674316406,0.0010299049727851,2,46
complete,4,"('A3', 'B0')",0.46,0.5933524370193481,0.0177828724589992,2,47
complete,4,"('A3', 'B1')",0.52,0.5570996403694153,0.0013763833155399,2,47
complete,4,"('A3', 'B2')",0.58,0.4941459000110626,0.0073709264849104,2,47
complete,4,"('A3', 'B0')",0.25,0.3730055689811706,0.0151303700003815,2,48
complete,4,"('A3', 'B1')",0.22,0.3585625290870666,0.0191995744670041,2,48
complete,4,"('A3', 'B2')",0.18,0.3599821329116821,0.0323935681674384,2,48
complete,4,"('A3', 'B0')",0.78,0.5800967216491699,0.0399613206954094,2,49
complete,4,"('A3', 'B1')",0.76,0.5684283375740051,0.0366997018446593,2,49
complete,4,"('A3', 'B2')",0.81,0.5466946959495544,0.0693296831410976,2,49
complete,4,"('A3', 'B0')",0.5,0.4406076073646545,0.003527456302951,2,50
complete,4,"('A3', 'B1')",0.49,0.4276383221149444,0.0038889788686394,2,50
complete,4,"('A3', 'B2')",0.55,0.4387234449386596,0.0123824717063195,2,50
complete,4,"('A0', 'B1')",0.3,0.4027862250804901,0.0105650080662971,3,1
complete,4,"('A0', 'B2')",0.32,0.3919402956962585,0.0051754061448651,3,1
complete,4,"('A0', 'B3')",0.33,0.4144076108932495,0.0071246447767062,3,1
complete,4,"('A0', 'B1')",0.55,0.3843356668949127,0.0274446712631533,3,2
complete,4,"('A0', 'B2')",0.55,0.3650311529636383,0.0342134743739609,3,2
complete,4,"('A0', 'B3')",0.54,0.3921124637126922,0.0218707233891297,3,2
complete,4,"('A0', 'B1')",0.65,0.4601892828941345,0.0360281083282429,3,3
complete,4,"('A0', 'B2')",0.61,0.4757198691368103,0.0180311535446353,3,3
complete,4,"('A0', 'B3')",0.62,0.4773574471473694,0.0203468978843155,3,3
complete,4,"('A0', 'B1')",0.34,0.3652211427688598,0.0006361060425672,3,4
